Latitude,Longitude,Rainfall (mm),Temperature (Celsius),Humidity (%),River Discharge (m^3/s),Water Level (m),Elevation (m),Surface Water State,Land Cover,Soil Type,Population Density,Historical Floods,Flood Occurred
38.37283314,-94.7124878,212.5501772,22.18805988,67.72580945,700.6195193,0.0,1885.381653,Overflow,Urban,Sand,8581.535197,1,1
13.36427224,82.88429573,190.5153253,16.06419032,43.31804118,289.310836,7.422982663,1190.791814,Overflow,Forest,Loam,3066.53392,0,1
37.66764832,127.9580896,208.2265113,13.14035282,57.10202698,509.3219126,4.303365143,995.379711,Overflow,Agriculture,Loam,8548.830066,1,0
25.5194704,-54.72358298,204.7731021,16.00142028,53.0529658,1399.620232,4.354792209,56.92644337,Overflow,Forest,Loam,3540.601306,1,1
34.28388863,-71.16993456,152.2290281,10.01401748,66.5591301,608.7177304,4.980703985,1694.140633,Stable,Agriculture,Loam,792.117982,0,0
46.89997525,-83.37140387,251.6328758,20.61475494,64.69966631,0.0,7.474071051,820.4624673,Overflow,Forest,Loam,1332.917759,1,1
26.34669568,98.29775995,272.2910637,20.92379415,60.56488453,364.9778503,0.9376681138,1257.251567,Stable,Urban,Sand,7518.283941,1,0
10.61951464,1.863788183,177.1378304,33.63550374,62.83354702,129.8149429,1.842629501,1515.44603,Overflow,Urban,Clay,5598.995149,0,0
23.27355115,-10.01378583,128.4057351,12.77180658,50.53012909,293.0690932,1.143259092,1480.710647,Stable,Urban,Loam,3184.520436,0,0
13.10938548,113.3788919,158.2437748,17.03709811,56.16051998,726.6385142,9.536145846,1708.513605,Overflow,Agriculture,Sand,298.173811,1,1
42.47464496,123.6063182,212.5746835,25.27010554,54.31423144,134.02073,5.763368434,1066.375661,Overflow,Urban,Clay,4483.807813,0,1
32.16906057,-96.03121792,235.7618292,23.18339073,82.86190972,488.6447928,1.304504177,599.011438,Overflow,Water Body,Clay,5469.222957,1,1
14.67353708,-48.10962807,224.9617813,37.24463829,82.33965569,0.0,1.509587922,1849.289567,Stable,Agriculture,Sand,7001.477252,1,0
29.87853932,-13.06529109,253.3998889,5.490995332,79.54688451,36.21356662,0.1491906879,1685.929476,Overflow,Forest,Loam,6880.237527,1,1
45.87061699,-36.44322175,263.192797,29.05240026,88.79108021,460.3514743,0.7306906674,1536.797644,Overflow,Water Body,Clay,3249.066139,0,1
26.94953015,132.0215443,181.6462677,14.58113068,58.96478312,198.7671778,7.077953951,169.2163721,Overflow,Water Body,Clay,9367.466516,0,1
20.88585629,65.05953348,206.4406364,20.32186416,57.03624186,0.0,7.022882625,295.2541169,Overflow,Forest,Sand,4661.609491,0,0
34.28358315,16.15113441,207.4273952,23.36074023,41.0120309,132.2624778,7.661307986,302.336188,Overflow,Urban,Clay,5296.660261,0,1
42.90457274,-45.06884268,222.8177987,22.12917797,96.35486337,571.2235847,3.541110168,1866.838623,Overflow,Forest,Loam,313.9816904,1,1
36.83691113,-53.79615638,122.3026032,25.36006394,43.03549708,475.5764972,6.319346896,23.74184204,Stable,Agriculture,Sand,4562.571246,0,0
17.87323707,80.30970035,160.4182129,17.93159754,68.78382954,1115.229392,9.581927781,994.0644676,Stable,Agriculture,Sand,7455.932067,1,0
35.75617014,-98.97267295,127.7240926,45.0,64.938494,968.1100453,3.176461608,1522.490405,Overflow,Urban,Clay,1024.0749,1,1
24.98160475,-27.86399857,286.2846896,34.2596613,91.02148631,913.3638925,0.0,1589.439507,Overflow,Urban,Clay,4812.539791,0,1
15.71367859,-21.79410929,199.8259576,24.3304111,94.08865489,1009.402905,4.081444591,557.3463053,Overflow,Agriculture,Clay,4414.865382,1,1
42.35305294,23.45931402,208.4846579,45.0,59.39401462,644.3167172,2.814187054,1165.117588,Overflow,Water Body,Loam,4993.860874,0,1
42.90007662,-86.53995248,172.3229503,43.9428137,89.00312873,843.4659397,1.424150924,1222.996482,Stable,Agriculture,Sand,9745.674683,0,0
42.55881078,22.60798478,111.597164,21.84721813,47.77493008,456.5802803,6.06620761,757.8800235,Overflow,Urban,Clay,4267.949518,1,1
24.02167804,-16.27669361,188.3437653,19.84839556,86.69204035,769.2110126,8.097282363,358.4189332,Stable,Urban,Sand,2898.463464,1,0
21.69163861,95.12341761,232.8361188,40.00284763,82.25478186,368.8957835,0.8588275928,418.8784255,Stable,Urban,Sand,3153.625608,0,0
16.68884712,-106.7071837,183.2925048,35.06127992,51.81403376,694.2722762,6.657234935,591.8646678,Stable,Agriculture,Sand,8694.929328,1,0
21.30286521,113.9646828,244.2364792,38.86949828,89.93462235,603.2460272,7.782129149,333.3251562,Stable,Agriculture,Loam,9972.715227,1,0
15.3826284,3.973112742,204.8139058,45.0,55.67658435,650.9482443,8.65624388,1835.937918,Stable,Water Body,Loam,1075.811562,1,0
36.72340546,41.01355432,158.1309605,19.00350489,80.5031151,47.80592556,9.152420372,1651.341721,Overflow,Agriculture,Sand,3440.71836,1,1
39.20996758,130.9004633,176.5434642,32.16727648,52.35592902,457.0620808,0.7067075222,93.52949947,Overflow,Urban,Sand,7707.083199,1,1
30.74803978,36.98472161,293.4263594,30.6340436,69.88062363,480.7204615,7.106342418,1729.706988,Overflow,Forest,Clay,4342.576304,1,1
13.00551127,25.06443189,133.757711,40.3512174,71.06101915,708.7883766,5.296530525,1060.834383,Overflow,Forest,Clay,8834.924041,1,1
17.52697235,-117.1079687,225.6572703,23.35005283,89.32782725,229.0709464,3.298361566,1931.259899,Stable,Urban,Clay,1527.062001,1,0
23.87049203,126.7648754,251.4450133,28.10665442,89.99200006,505.843543,9.443373841,1949.361939,Stable,Water Body,Sand,460.8935053,1,0
40.69656115,-27.40215328,250.514914,28.77526073,83.00714179,248.1761157,2.281812697,1131.026862,Stable,Water Body,Sand,7732.086861,0,0
48.85290787,-49.35946509,335.1998118,14.77413004,67.26832483,727.1891544,6.482868638,1537.739493,Stable,Urban,Sand,9439.331825,0,0
17.01211769,-63.47593217,230.2756826,26.29446643,65.32729342,692.7201268,6.461748076,1118.297657,Overflow,Agriculture,Loam,8091.019451,1,1
20.72254563,-91.47440673,250.320552,21.3339743,86.90975651,259.4187575,0.04853244936,1776.931118,Overflow,Urban,Clay,6347.296697,1,1
31.27487066,103.5716872,305.254332,34.08445166,60.90325067,630.1916241,7.032238954,1203.293112,Overflow,Urban,Loam,9419.644354,0,1
28.97717988,15.20013346,99.33062285,35.61463877,73.41524522,518.0335404,6.097536204,511.8006232,Stable,Agriculture,Clay,7490.467318,0,0
37.75208827,6.583440174,203.9885885,17.00774858,49.44276076,362.7438012,7.282329085,353.9612838,Stable,Urban,Loam,6054.076736,0,0
15.72486914,144.4204513,242.4399761,13.24345006,89.59760711,533.097155,5.311265729,1530.430567,Overflow,Urban,Sand,1442.191517,1,0
19.92495677,18.29654275,262.2879928,24.26129804,93.90901019,464.767815,2.823144029,193.5336782,Stable,Agriculture,Clay,2965.813724,0,0
42.25810824,-71.89210824,153.2591985,13.55966805,81.39453152,299.153973,3.882749062,651.3461578,Stable,Urban,Clay,6442.258964,0,0
21.8329639,-19.13710277,325.4153137,12.32663034,74.24650108,232.079433,8.169869593,879.2908036,Overflow,Agriculture,Sand,4106.235882,0,1
48.53441282,-30.90677827,283.8619796,18.31221761,49.54383044,180.6446081,7.469034071,542.8320847,Overflow,Urban,Clay,4217.748955,1,1
41.84974438,70.06269498,152.6508617,29.57609742,47.23131039,0.0,3.791180453,858.9039849,Overflow,Water Body,Sand,9201.68015,0,1
37.7409862,54.3424572,194.2637501,14.65874898,47.78666627,520.4565247,1.90275235,376.4550975,Stable,Agriculture,Loam,1632.66594,1,0
44.44764507,-101.7188475,240.0053956,36.448787,95.34017563,429.4168177,8.698444153,168.3708041,Stable,Forest,Clay,5352.876951,1,0
34.04296667,49.09000416,183.2242084,22.08978527,79.30354104,698.3542972,2.416676366,1656.2354,Overflow,Urban,Sand,4748.111287,1,1
35.62704249,-75.9096781,274.616991,25.5523105,71.1636868,766.0144383,6.422093391,203.8561422,Stable,Forest,Sand,4444.199144,1,0
26.85428009,-101.0814522,82.27585387,31.82489209,99.05855145,312.8257394,6.575602898,872.5718896,Overflow,Agriculture,Sand,4869.534301,1,1
24.78296798,9.774967644,167.9926747,-5.0,93.55502658,926.1189293,2.938315587,1680.468135,Overflow,Water Body,Sand,4615.806619,1,1
45.26618046,-44.54579199,128.0286137,25.25169153,87.82416481,489.5624599,6.155678594,1508.120685,Stable,Urban,Clay,2630.95866,0,0
17.5054306,28.78498251,289.2809875,14.61056454,61.55937595,928.9518263,8.032066829,577.4743496,Stable,Agriculture,Loam,945.3482793,1,1
43.70959477,149.4428525,212.0486318,38.87516718,46.80204743,292.2738674,4.277139674,283.2417765,Stable,Water Body,Sand,5631.977151,0,0
44.30683778,23.03311748,239.3354329,12.82658815,91.61654561,749.4227548,2.943258854,639.9706092,Overflow,Agriculture,Sand,5802.418276,1,0
44.73638096,16.19368072,230.4754948,19.22779044,46.65349139,456.0953989,0.0,1003.518347,Overflow,Urban,Sand,6209.242971,0,1
10.52453925,3.141548245,243.7452532,23.32211143,87.45218991,959.0556461,4.72770562,1884.891466,Stable,Agriculture,Clay,6273.054743,0,0
22.61613145,65.9657971,88.70273576,32.34723316,69.83571911,372.7645779,1.741892205,1864.163247,Stable,Agriculture,Sand,7128.13499,1,0
42.22259222,60.8527767,143.6859156,23.39868357,48.56276692,101.1413285,1.693397624,589.4104412,Stable,Water Body,Clay,7974.040874,0,0
13.20934983,143.2241537,213.1251445,19.80325522,66.05366662,508.8298101,4.282963366,948.0516695,Overflow,Urban,Loam,9637.440831,0,1
48.77411769,41.39804258,161.4979679,25.19839836,44.97528363,343.6467068,3.43942405,1202.400336,Stable,Urban,Sand,8613.121012,0,0
26.71990892,125.0578677,260.178862,29.2285064,92.36894364,493.4575835,8.198968924,1219.240292,Stable,Agriculture,Loam,9378.40788,1,1
11.90069355,90.1754918,146.3385177,17.0421003,98.49329918,251.9954001,0.5782342388,1771.318744,Stable,Agriculture,Sand,5942.062186,1,0
41.78313115,135.6637829,159.2923372,29.55075576,58.57737358,474.4471723,1.046689866,392.6495683,Overflow,Water Body,Clay,2804.757666,0,1
43.79485391,128.6887613,165.6107853,20.18135685,51.36877721,635.6861497,3.973918399,1895.163205,Overflow,Forest,Clay,6122.361298,1,1
17.66258292,60.56362039,136.2534151,32.05219149,82.38271392,283.5976455,5.976749839,1956.897302,Stable,Forest,Sand,1142.888462,0,0
46.98358578,60.73495484,132.9696324,26.02402239,82.1793533,127.1715611,6.031486576,251.5907932,Stable,Forest,Clay,4863.140267,1,0
33.36826714,-86.40856442,285.8922566,31.84554069,79.7444048,699.3614194,0.0,282.4695881,Stable,Agriculture,Sand,8270.318348,1,0
47.91608778,27.14942905,273.4871433,32.42438756,73.48387118,660.4114422,7.274713087,354.7621193,Stable,Agriculture,Sand,9692.912309,0,0
46.25888444,33.71234579,368.869146,40.42888106,55.65013696,518.2208377,7.720037095,278.3183273,Overflow,Urban,Loam,9022.928325,0,1
36.41210879,-55.15906907,296.1756744,35.83548523,79.78772429,302.9380153,7.812342545,502.96039,Overflow,Forest,Sand,3175.444463,1,1
47.72303351,82.2297347,201.5531713,24.00449317,98.25347554,0.0,7.089904522,1918.118547,Overflow,Forest,Sand,6442.061489,1,1
27.74692768,146.8851664,284.4086807,32.3553025,48.11213874,110.8399306,5.691849763,1077.51917,Stable,Water Body,Clay,7404.276681,1,0
34.43923955,-18.42857343,190.8229839,16.96915419,71.92043653,681.89646,0.6323116354,516.9250128,Overflow,Urban,Loam,8596.643065,0,1
38.08638514,-4.501214218,131.6433078,28.28263144,69.79556509,465.0700192,3.109639486,615.3414568,Stable,Forest,Clay,9092.952244,1,0
44.68125984,-24.81710485,293.4533252,16.09303915,78.03303041,970.6045757,4.007478602,1046.51203,Overflow,Forest,Clay,3941.168039,0,1
33.3347506,84.17190321,236.7634655,33.67156889,75.21912898,521.489383,9.671081457,904.1074852,Overflow,Agriculture,Clay,8891.319266,0,1
14.43992395,-3.814564429,231.8435079,32.42903305,42.5526091,445.0896545,8.448254229,1052.552403,Overflow,Agriculture,Clay,9048.80452,0,1
17.80971951,28.67832399,205.8853709,14.37759683,59.30623421,612.9101112,4.376792758,1674.875246,Overflow,Agriculture,Sand,9246.344135,0,1
21.71048753,13.63163244,197.063132,25.95553628,58.78438061,960.4130362,3.551665951,394.8026115,Stable,Agriculture,Clay,6922.758913,1,0
37.88801803,3.461344221,123.8958159,13.66490236,41.43207115,358.7583168,0.1846112867,1877.198439,Stable,Agriculture,Sand,779.9109935,1,0
25.91832663,-48.3559637,175.4673615,30.17296634,94.16541296,447.4301994,2.837566021,1803.274565,Stable,Forest,Loam,8228.188885,0,0
34.3259048,-75.72336886,157.9189312,37.5634149,94.17991256,0.0,5.878156421,904.8610541,Stable,Agriculture,Loam,7843.251113,1,0
46.78905401,-67.22501357,274.7133963,14.0767482,55.75887553,290.5647889,2.61945759,1465.704095,Stable,Agriculture,Loam,2135.105624,0,0
40.82883823,143.6915174,88.74781251,32.09666363,83.51613955,545.8817014,6.685450841,1074.284231,Stable,Water Body,Clay,8240.10009,0,0
49.50932434,-107.4025093,202.9932883,21.24534695,60.01392693,547.6433779,7.977370626,525.9908548,Stable,Forest,Loam,7363.542844,0,0
26.30565168,-50.24664373,123.6990302,27.21813364,42.28566148,196.2730329,9.407352294,1320.299649,Stable,Urban,Loam,3449.919095,1,0
49.13900337,-14.03494767,213.1399761,34.1468672,93.38334665,563.0880594,5.00348569,1211.341688,Stable,Forest,Clay,7490.112237,1,0
42.51150132,-119.7813203,222.4201281,26.71900615,83.39959179,224.971045,8.47521178,1384.89558,Stable,Agriculture,Loam,4148.973795,0,0
35.78980994,83.30627212,230.8289676,33.61097989,98.57877401,753.7325191,5.425886532,1533.731728,Overflow,Forest,Sand,1659.015354,1,1
27.32746743,65.14218159,139.4505925,26.15360432,90.52127796,0.0,4.699414635,390.4365574,Stable,Water Body,Sand,3361.290931,1,0
49.62960092,110.3999314,245.3272951,28.51275465,79.47892535,325.7248341,0.8532395754,1419.115005,Stable,Agriculture,Clay,2249.982512,1,0
33.77549328,127.5704036,288.5825044,29.32992948,78.76543052,267.4079066,2.021157947,451.0099498,Stable,Forest,Clay,9218.074422,1,0
20.00971593,-116.7591826,211.7129632,20.27307722,66.34604834,0.0,3.232960882,1157.526787,Overflow,Urban,Sand,9000.081695,0,1
42.237016,-49.18593311,142.4386671,41.82662915,92.39104552,449.0808538,0.6692346518,1446.248062,Overflow,Agriculture,Loam,7094.076512,1,1
28.9568488,23.72217824,180.9381356,26.79523302,47.16301023,978.8319546,2.58089397,338.8474804,Overflow,Forest,Sand,6582.628728,1,1
16.16580173,43.36923843,104.4420337,19.50445604,79.29421194,0.0,7.222021743,57.04239441,Overflow,Urban,Clay,3579.128209,0,1
41.28112351,-1.037159204,174.2009505,25.2002734,79.69668979,846.3068858,4.336450916,866.4208034,Overflow,Agriculture,Clay,3052.190038,0,1
36.12651162,135.8583878,161.0096662,26.91922005,81.17350019,371.2177331,3.697407146,962.9298363,Overflow,Water Body,Loam,5390.280324,0,1
18.54675428,8.530232599,223.6768242,6.240827645,41.99717394,460.6875587,3.43027902,781.267554,Stable,Urban,Sand,5902.310163,1,0
41.29541936,-79.11918014,274.6476311,9.724190586,48.7083816,171.1113231,1.879896416,121.8908248,Overflow,Agriculture,Sand,1452.951368,0,1
38.94607934,83.9657284,184.8496189,11.02495738,47.55579386,834.2828117,6.148911592,631.7686214,Stable,Forest,Loam,6252.815483,1,0
19.611781,46.37851801,251.1748684,30.63954727,56.25476069,505.7743351,4.737864202,1797.258453,Stable,Urban,Sand,5308.981473,1,0
21.20149318,26.00672045,277.8952716,29.70868859,58.34720884,275.6199134,1.668562635,1562.139074,Overflow,Urban,Sand,4410.446259,0,1
10.56761026,-46.91920005,220.7615434,30.74661376,46.29780935,926.8475187,2.86391886,1686.530169,Stable,Forest,Loam,1213.731026,0,0
48.23675316,88.01820675,188.2710485,17.01148456,77.10660832,320.6163606,9.603101043,775.3254466,Overflow,Agriculture,Loam,9452.293046,1,1
29.93756553,3.311130103,126.6775152,37.64208174,65.1673788,1335.635857,7.775860397,1001.49457,Stable,Urban,Clay,2826.840763,0,0
10.2835815,-19.04617702,188.6672757,26.75089414,59.62039347,1031.973552,3.950412016,318.434216,Stable,Water Body,Loam,9288.460122,0,0
22.31823996,-21.62067138,170.0909566,20.37858173,90.91340364,435.9321513,7.391401955,503.6800887,Stable,Agriculture,Sand,8364.631279,1,0
17.799008,-91.51131547,187.4583164,10.22227892,54.40575378,674.1677175,5.110507427,1903.23882,Overflow,Agriculture,Clay,9843.085161,1,1
36.12167627,148.8442662,225.4015002,13.46057217,93.09898159,579.9238447,7.445728158,296.3607901,Stable,Forest,Clay,7714.576561,1,0
15.30378149,107.7858764,267.1564967,15.05463848,48.38900912,735.9825248,2.762206853,1178.705532,Stable,Forest,Clay,6477.026873,1,0
40.43405324,-85.72726443,233.360947,21.93406925,90.20477991,366.12999,0.2889526054,537.6405636,Overflow,Urban,Loam,8405.111376,0,1
31.51591414,97.68504589,246.7125613,32.01078671,65.52740656,783.7832854,2.036713589,1739.818446,Overflow,Water Body,Sand,7463.590611,0,0
19.71602909,68.4243065,211.2766919,27.54827535,73.20279938,296.7501729,8.104895565,915.5788186,Stable,Forest,Sand,6420.812217,0,0
35.2583517,-17.88698563,189.3283651,18.14065496,93.32662153,525.3860145,4.093608845,1094.604884,Overflow,Forest,Clay,9924.762081,0,1
31.8475289,54.38919553,201.0892043,26.15533107,91.19650995,1199.343736,5.268178792,1980.907897,Stable,Water Body,Loam,9728.67983,0,0
23.30139986,-50.84396346,158.9149592,16.02836804,51.423092,111.0484217,4.719497003,582.7452062,Stable,Urban,Sand,9316.312437,0,0
38.97355269,-7.218686917,260.8223694,42.82024113,84.26324417,296.0192166,3.91854432,288.7594067,Overflow,Water Body,Sand,2978.833632,1,1
47.27670715,105.8602814,149.9780823,23.25410887,40.30405373,408.3442905,9.044923905,127.9422996,Stable,Agriculture,Loam,9941.141088,1,0
49.12882674,-94.81240613,202.1954151,35.55365547,48.11444714,706.2369194,5.032926072,786.9961712,Overflow,Forest,Sand,5130.03813,0,1
47.11161194,24.39215439,180.3395452,9.758123201,60.48230349,350.6210838,5.126726521,1364.000553,Stable,Water Body,Clay,1804.603305,1,0
28.4717854,-66.10196647,193.9731882,24.65418206,59.15965941,507.9753688,0.4729420259,1788.93655,Stable,Water Body,Sand,7036.130934,1,0
13.78150838,101.604784,194.8741233,32.41009126,67.41140297,328.6350144,0.8775590521,356.3546244,Stable,Urban,Clay,5611.077239,0,0
17.84940131,-94.80162465,139.5376352,-2.533572151,75.27449134,799.4134262,8.407128095,1676.163282,Stable,Forest,Sand,459.2907732,1,0
33.37795639,96.44349925,253.4641853,33.43828774,98.29902988,381.2851667,8.571205965,1076.582815,Overflow,Agriculture,Sand,6589.543629,0,1
12.89787551,83.43841347,177.2414108,9.848850638,50.13742247,544.2267324,2.45010015,484.3159994,Overflow,Water Body,Clay,9908.81966,0,1
40.91685928,-88.60610632,215.350153,23.41680387,83.65207939,665.2228075,7.644990945,1518.006475,Overflow,Water Body,Loam,392.6056111,0,1
15.30863016,-85.68016747,178.8049464,29.01429659,44.73728962,759.1526281,0.6418372924,160.8582401,Overflow,Water Body,Loam,1664.582808,1,1
43.86057355,97.91889549,208.4115271,20.76563417,50.92405674,437.414829,2.535194982,1485.97451,Overflow,Forest,Loam,8146.035681,0,1
13.52323379,64.30839583,180.5459168,42.66061914,64.85257494,615.1443642,6.501066238,763.6142598,Stable,Forest,Clay,4971.94307,1,0
46.6486971,123.4889976,223.6041673,11.40427671,48.97344964,742.6089658,6.339712905,1322.010269,Stable,Agriculture,Sand,681.0258686,0,0
12.25213103,114.7740914,204.5657364,45.0,75.15623378,146.6490935,0.5501930287,1067.686186,Overflow,Agriculture,Clay,8386.175772,0,1
39.75270661,147.4713466,229.2633434,27.34027572,80.9571484,301.4406247,5.908199095,819.5129531,Overflow,Urban,Loam,3268.226056,0,0
29.75256162,38.97877294,208.3070307,23.93867992,69.33358857,951.8501393,0.2847110803,13.95187057,Overflow,Forest,Sand,4606.300746,0,1
21.65463223,87.92227452,183.0594418,24.89022202,87.84306849,199.9206803,3.399586918,1518.244323,Stable,Urban,Sand,5960.358121,1,0
42.76755438,11.02202043,196.4547319,45.0,98.53798392,365.8710206,4.854939034,1252.164401,Overflow,Urban,Clay,3898.61424,1,1
32.08188723,46.93695567,171.0893951,15.95599498,66.90018049,460.5217754,3.417008045,1952.916966,Overflow,Water Body,Loam,8926.646006,1,1
26.08319418,13.19177753,205.5992419,-5.0,73.96594024,443.6142167,4.820842387,401.39446,Stable,Forest,Sand,1660.368004,1,0
